年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
60,40,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
42,45,技术支持,7298,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
41,45,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,1
49,48,机械操作,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族A,个体,男,0
36,43,运输,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0
46,45,手工艺维修,15024,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
38,40,机械操作,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
43,36,其他职业,0,0,省份8,大学未毕业,未婚,分居,10,民族C,个体,女,0
66,6,未知,0,0,省份8,研究生,离家,丧偶,14,民族D,未知,男,0
25,45,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
28,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
41,60,手工艺维修,0,2002,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
75,8,未知,0,0,省份8,高中生,离家,丧偶,9,民族D,未知,女,0
41,96,手工艺维修,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,非有限责任公司,男,0
40,8,其他职业,0,0,省份8,大学未毕业,未婚,分居,10,民族D,个体,女,0
48,40,专业技术,7688,0,省份31,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
32,50,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
33,40,专业技术,0,0,省份8,大学生,未婚,未婚,13,民族D,个体,男,0
36,55,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
73,10,未知,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0
25,40,执行主管,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,其他,个体,女,0
32,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
29,40,技术支持,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,男,0
37,55,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,1
18,20,未知,0,0,省份8,高中生,孩子,未婚,9,民族A,未知,女,0
36,40,劳工保洁,0,0,省份8,高一,离家,未婚,6,民族D,个体,男,0
35,50,专业技术,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
53,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0
50,40,执行主管,0,0,省份8,大学生,离家,离婚,13,民族D,地方政府,女,1
45,70,执行主管,7430,0,省份8,研究生,未婚,离婚,14,民族D,个体,男,1
56,40,管理文书,0,0,省份8,初三,离家,离婚,5,民族D,个体,男,0
24,25,其他职业,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0
19,40,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0
38,40,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0
21,8,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
26,40,手工艺维修,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0
28,40,机械操作,0,0,省份8,高一,未婚,未婚,6,民族D,个体,女,0
58,35,执行主管,0,1485,省份8,博士,妻子,已婚军属,16,民族D,非有限责任公司,女,1
37,40,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,女,0
40,20,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0
31,40,技术支持,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0
49,32,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0
32,40,手工艺维修,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0
30,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0
37,48,专业技术,0,0,省份8,研究生,未婚,离婚,14,民族D,个体,男,0
70,12,管理文书,0,0,省份8,高中生,离家,丧偶,9,民族D,地方政府,女,0
28,60,其他职业,0,0,省份22,初中一、二年级,孩子,分居,4,民族D,个体,男,0
56,35,专业技术,0,0,省份31,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,1
51,40,专业技术,3325,0,省份8,职高,离家,未婚,15,民族D,地方政府,男,0
38,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
42,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0
51,55,执行主管,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
69,8,劳工保洁,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0
33,40,管理文书,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,女,0
28,40,劳工保洁,0,0,省份8,大学未毕业,离家,分居,10,民族A,个体,男,0
54,10,技术支持,0,0,省份8,准职业学位,其他关系,已婚平民配偶,11,民族D,非有限责任公司,女,0
47,67,执行主管,0,0,省份8,大学专科,离家,丧偶,12,民族D,有限责任公司,女,0
49,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
46,68,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,1
70,80,其他职业,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0
24,8,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
20,25,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,非有限责任公司,女,0
56,50,其他职业,0,0,省份8,高二,未婚,丧偶,7,民族D,非有限责任公司,女,0
27,25,销售,0,0,省份8,高中生,未婚,已婚配偶异地,9,民族D,个体,女,0
23,40,运输,0,0,省份8,大学专科,未婚,未婚,12,民族D,个体,女,0
69,8,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,非有限责任公司,男,0
20,20,其他职业,0,1719,省份8,大学专科,孩子,未婚,12,民族D,中央部委,男,0
20,35,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0
36,40,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,1
36,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
45,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
27,44,其他职业,0,0,省份8,高三,孩子,未婚,8,民族A,地方政府,女,0
28,45,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
37,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,1
22,22,销售,0,0,省份15,大学未毕业,孩子,已婚配偶异地,10,其他,个体,女,0
42,30,手工艺维修,0,0,省份8,大学未毕业,孩子,离婚,10,民族D,个体,男,0
18,40,劳工保洁,0,0,省份8,小学5、6年级,孩子,未婚,3,民族D,个体,男,0
18,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
48,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
53,40,销售,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
52,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,1
24,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族A,个体,男,0
19,25,农业捕捞,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
58,40,专业技术,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
43,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,地方政府,女,1
26,45,管理文书,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,女,0
35,99,执行主管,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,1
44,40,机械操作,0,0,省份15,初中一、二年级,妻子,已婚平民配偶,4,民族D,个体,女,0
38,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,1
40,50,执行主管,8614,0,省份8,大学专科,离家,离婚,12,民族D,地方政府,男,1
41,45,执行主管,0,0,省份8,大学生,离家,丧偶,13,民族A,有限责任公司,女,0
35,40,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,1
23,40,其他职业,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0
42,60,手工艺维修,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,1
47,40,管理文书,0,0,省份8,高三,未婚,离婚,8,民族D,个体,女,0
37,40,其他职业,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0
19,40,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0
43,40,其他职业,0,0,省份11,大学专科,丈夫,已婚平民配偶,12,民族A,个体,男,0
45,40,管理文书,0,0,省份26,研究生,丈夫,已婚平民配偶,14,民族D,中央部委,男,0
46,42,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
40,40,执行主管,7688,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,1
41,60,销售,0,0,省份8,高中生,离家,未婚,9,民族A,个体,女,0
36,40,技术支持,0,0,省份8,大学专科,离家,未婚,12,民族D,个体,女,0
45,38,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,地方政府,女,0
31,40,手工艺维修,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族A,个体,男,0
18,25,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0
50,45,专业技术,0,1902,省份8,博士,丈夫,已婚平民配偶,16,民族D,中央部委,男,1
33,50,专业技术,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,男,0
23,40,专业技术,0,0,省份8,大学生,未婚,未婚,13,民族D,地方政府,男,0
53,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,1
40,35,专业技术,0,0,省份8,大学生,未婚,离婚,13,民族D,地方政府,女,0
29,40,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
46,45,专业技术,0,1887,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
43,48,管理文书,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,个体,男,1
28,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
66,55,运输,2050,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0
37,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
18,30,未知,0,0,省份8,高二,孩子,未婚,7,民族A,未知,男,0
39,60,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,个体,男,0
29,30,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,非有限责任公司,女,0
17,35,未知,0,0,省份8,高二,孩子,未婚,7,民族D,未知,女,0
24,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
36,40,执行主管,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,1
19,40,其他职业,0,0,省份8,高二,孩子,分居,7,民族D,个体,女,0
65,40,手工艺维修,0,0,省份24,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
19,30,管理文书,0,0,省份8,高中生,未婚,分居,9,民族D,个体,女,0
48,50,执行主管,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0
57,45,销售,99999,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,1
43,60,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
60,80,专业技术,0,2415,省份8,职高,丈夫,已婚平民配偶,15,民族D,有限责任公司,男,1
56,20,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,非有限责任公司,男,0
40,40,其他职业,0,0,省份17,大学生,未婚,离婚,13,民族B,个体,女,0
31,99,专业技术,0,0,省份13,职高,丈夫,已婚平民配偶,15,民族D,地方政府,男,0
53,40,执行主管,0,1741,省份8,大学生,离家,离婚,13,民族D,个体,女,0
45,50,运输,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
39,47,销售,0,0,省份8,高中生,离家,分居,9,民族D,个体,女,0
43,50,技术支持,0,0,省份13,职高,离家,分居,15,民族D,个体,男,1
35,40,其他职业,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,中央部委,女,0
37,40,保安,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族A,地方政府,男,0
51,60,专业技术,0,2057,省份33,大学未毕业,妻子,已婚平民配偶,10,民族D,非有限责任公司,女,0
40,40,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族A,中央部委,女,0
24,20,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0
30,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
44,38,技术支持,0,0,省份8,大学未毕业,未婚,丧偶,10,民族D,个体,女,0
49,40,专业技术,0,0,省份12,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,1
63,32,专业技术,3103,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,非有限责任公司,男,1
35,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,中央部委,男,0
52,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0
70,15,未知,1111,0,省份8,初三,未婚,丧偶,5,民族D,未知,女,0
33,60,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
46,40,销售,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,个体,男,1
25,16,劳工保洁,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
27,40,其他职业,0,0,省份8,高二,孩子,未婚,7,其他,个体,男,0
24,50,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,地方政府,男,0
34,40,专业技术,0,0,省份5,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0
23,40,销售,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
54,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,1
41,50,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
21,70,农业捕捞,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0
20,40,专业技术,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,女,0
37,40,手工艺维修,0,0,省份33,大学未毕业,未婚,离婚,10,民族D,有限责任公司,女,0
37,35,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,中央部委,女,0
17,15,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0
26,40,保安,3103,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,1
40,40,执行主管,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0
58,65,农业捕捞,0,2377,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,非有限责任公司,男,0
20,36,其他职业,0,1719,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0
64,40,管理文书,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,0
36,70,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,有限责任公司,男,0
26,40,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
23,40,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0
44,40,执行主管,0,0,省份8,大学生,离家,离婚,13,民族A,省政府,女,0
31,35,执行主管,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0
43,40,销售,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
56,70,农业捕捞,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0
47,40,机械操作,0,0,省份41,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0
51,40,专业技术,0,0,省份8,研究生,离家,未婚,14,民族D,中央部委,男,1
40,40,其他职业,0,0,省份8,大学未毕业,未婚,分居,10,民族D,个体,女,0
48,30,其他职业,0,0,省份9,初中一、二年级,丈夫,已婚平民配偶,4,民族B,个体,男,0
52,50,销售,0,0,省份2,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0
29,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0
22,50,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
32,40,管理文书,0,0,省份8,大学未毕业,未婚,未婚,10,其他,个体,女,0
28,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0
48,65,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
70,24,未知,0,1844,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,未知,男,0
27,40,管理文书,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族A,个体,女,0
53,40,手工艺维修,7298,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,1
45,50,专业技术,0,0,省份26,研究生,丈夫,已婚平民配偶,14,民族B,中央部委,男,1
22,20,管理文书,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
31,25,其他职业,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0
41,50,未知,0,0,省份8,大学专科,离家,丧偶,12,民族D,未知,女,0
58,50,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
59,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族B,个体,男,1
44,40,专业技术,14084,0,省份8,职高,离家,未婚,15,民族D,个体,男,1
34,40,农业捕捞,0,0,省份8,初三,未婚,分居,5,民族A,个体,男,0
20,25,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0
45,50,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0
26,40,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,男,0
22,40,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0
36,45,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,1
47,50,专业技术,7688,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,地方政府,男,1
36,72,其他职业,0,0,省份22,幼儿园,离家,离婚,1,其他,个体,男,0
56,60,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,非有限责任公司,男,1
39,40,执行主管,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,个体,女,1
31,40,销售,0,0,省份8,大学生,离家,未婚,13,民族A,非有限责任公司,男,1
25,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0
29,40,机械操作,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0
75,5,未知,1409,0,省份8,初三,丈夫,已婚平民配偶,5,民族A,未知,男,0
24,40,销售,0,0,省份8,大学生,孩子,未婚,13,民族D,有限责任公司,男,0
24,40,运输,0,0,省份8,高中生,孩子,已婚平民配偶,9,民族D,个体,女,0
48,40,机械操作,0,0,省份8,高中生,未婚,分居,9,民族A,个体,女,0
